loan_id,friction_psi,resonance_m,status
L013421,0.6541554959785523,2.9638213114754097,STABLE
L013422,0.7517146776406035,2.5791700729927007,STABLE
L013423,1.2618683001531394,1.5364519417475728,STABLE
L013424,0.2992125984251969,6.4796736842105265,STABLE
L013425,1.3762811127379209,1.408723829787234,STABLE
L013426,3.5092024539877302,0.5524902097902098,CRITICAL_FRICTION
L013427,0.4365781710914454,4.4409,STABLE
L013428,0.9368258859784283,2.069541447368421,STABLE
L013429,0.5929919137466307,3.269521818181818,STABLE
L013430,1.122093023255814,1.727842487046632,STABLE
L013431,0.8503937007874016,2.279885185185185,STABLE
L013432,1.5668449197860963,1.2373911262798636,STABLE
L013433,1.3477088948787062,1.4385896,STABLE
L013434,0.8770053475935828,2.2107048780487806,STABLE
L013435,1.1532625189681336,1.6811436842105263,STABLE
L013436,1.8054226475279107,1.0738759717314488,STABLE
L013437,0.8093994778067886,2.3953561290322583,STABLE
L013438,0.8393285371702638,2.3099417142857144,STABLE
L013439,0.721030042918455,2.6889309523809524,STABLE
L013440,1.2325581395348837,1.572988679245283,STABLE
L013441,0.27467811158798283,7.05844375,STABLE
L013442,0.39274924471299094,4.936483076923077,STABLE
L013443,3.1055900621118013,0.6242936,CRITICAL_FRICTION
L013444,0.3585434173669468,5.407434375,STABLE
L013445,2.776349614395887,0.698327037037037,CRITICAL_FRICTION
L013446,0.3954802259887006,4.902394285714286,STABLE
L013447,1.2358208955223882,1.5688357487922706,STABLE
L013448,1.4228187919463087,1.3626471698113207,STABLE
L013449,1.2875,1.5058640776699028,STABLE
L013450,0.8942598187311178,2.16805,STABLE
L013451,0.759235668789809,2.5536208053691274,STABLE
L013452,1.4802721088435373,1.3097591911764705,STABLE
L013453,0.5691699604743083,3.406363888888889,STABLE
L013454,2.06508875739645,0.9388458452722063,STABLE
L013455,0.47806354009077157,4.055527848101266,STABLE
L013456,0.748159057437408,2.591427559055118,STABLE
L013457,2.316339869281046,0.8370101580135441,CRITICAL_FRICTION
L013458,0.4779874213836478,4.056173684210527,STABLE
L013459,0.49591280653950953,3.909558241758242,STABLE
L013460,1.0,1.9388,STABLE
L013461,0.4554744525547445,4.256660256410257,STABLE
L013462,0.8320802005012531,2.330063855421687,STABLE
L013463,0.29023746701846964,6.680047272727273,STABLE
L013464,0.9247027741083224,2.096673714285714,STABLE
L013465,1.7335127860026918,1.1184226708074534,STABLE
L013466,2.4960505529225907,0.7767470886075949,CRITICAL_FRICTION
L013467,0.5181950509461426,3.7414483146067417,STABLE
L013468,0.191027496382055,10.149324242424242,STABLE
L013469,1.1824611032531824,1.639631100478469,STABLE
L013470,0.6296774193548387,3.079036885245902,STABLE
L013471,0.784503631961259,2.4713716049382715,STABLE
L013472,1.0509383378016086,1.8448275510204082,STABLE
L013473,4.327116212338594,0.44805822281167107,CRITICAL_FRICTION
L013474,2.5969738651994496,0.7465612288135594,CRITICAL_FRICTION
L013475,0.538860103626943,3.5979653846153847,STABLE
L013476,0.9585492227979274,2.02264,STABLE
L013477,0.3723554301833568,5.20685303030303,STABLE
L013478,1.0175438596491229,1.9053724137931034,STABLE
L013479,1.4857142857142858,1.3049615384615385,STABLE
L013480,0.9939759036144579,1.950550303030303,STABLE
L013481,0.3165075034106412,6.125605172413793,STABLE
L013482,2.6448087431693987,0.7330586776859505,CRITICAL_FRICTION
L013483,0.22483660130718955,8.623151162790698,STABLE
L013484,1.374331550802139,1.4107221789883269,STABLE
L013485,0.4131994261119082,4.692165277777778,STABLE
L013486,2.155495978552279,0.89946815920398,STABLE
L013487,0.9404761904761905,2.061508860759494,STABLE
L013488,0.23140495867768596,8.378385714285715,STABLE
L013489,0.9155145929339478,2.11771610738255,STABLE
L013490,0.9186875891583453,2.110401863354037,STABLE
L013491,0.4397590361445783,4.408778082191781,STABLE
L013492,0.8534107402031931,2.2718251700680274,STABLE
L013493,0.7529411764705882,2.57496875,STABLE
L013494,2.502994011976048,0.7745923444976076,CRITICAL_FRICTION
L013495,3.4564643799472297,0.56092,CRITICAL_FRICTION
L013496,0.9565217391304348,2.026927272727273,STABLE
L013497,1.633879781420765,1.1866234113712375,STABLE
L013498,0.6016260162601627,3.2226,STABLE
L013499,3.1139896373056994,0.6226096505823627,CRITICAL_FRICTION
L013500,0.20821917808219179,9.311342105263158,STABLE
L013501,0.445095168374817,4.355922368421052,STABLE
L013502,0.3983402489626556,4.867195833333334,STABLE
L013503,2.518918918918919,0.769695278969957,CRITICAL_FRICTION
L013504,2.0090225563909776,0.9650464071856287,STABLE
L013505,0.967741935483871,2.0034266666666665,STABLE
L013506,2.0027586206896553,0.968064738292011,STABLE
L013507,1.1851851851851851,1.6358625,STABLE
L013508,0.6309696092619392,3.0727311926605503,STABLE
L013509,0.9902439024390244,1.9579014778325123,STABLE
L013510,0.8245838668373879,2.3512465838509318,STABLE
L013511,1.3793103448275863,1.40563,STABLE
L013512,1.0290964777947933,1.883982738095238,STABLE
L013513,1.927007299270073,1.006119696969697,STABLE
L013514,0.830945558739255,2.3332455172413793,STABLE
L013515,0.3195739014647137,6.0668283333333335,STABLE
L013516,0.5974683544303797,3.2450254237288134,STABLE
L013517,0.30311231393775373,6.396308928571429,STABLE
L013518,0.7087912087912088,2.7353612403100773,STABLE
L013519,1.0742240215924426,1.804837688442211,STABLE
L013520,0.5378590078328982,3.60466213592233,STABLE
L013521,0.7854984894259819,2.4682415384615384,STABLE
L013522,0.31351351351351353,6.184103448275862,STABLE
L013523,2.333785617367707,0.8307532558139535,CRITICAL_FRICTION
L013524,0.35924932975871315,5.3968089552238805,STABLE
L013525,1.0258064516129033,1.8900251572327045,STABLE
L013526,0.5970149253731343,3.24749,STABLE
L013527,0.34471544715447155,5.624349056603774,STABLE
L013528,0.16666666666666666,11.6328,STABLE
L013529,0.4943181818181818,3.9221701149425288,STABLE
L013530,0.3342618384401114,5.800243333333333,STABLE
L013531,0.4467805519053876,4.339490588235294,STABLE
L013532,0.730593607305936,2.6537325,STABLE
L013533,0.4932975871313673,3.9302847826086955,STABLE
L013534,0.7875647668393783,2.4617657894736844,STABLE
L013535,0.8490878938640133,2.28339140625,STABLE
L013536,0.5700712589073634,3.400978333333333,STABLE
L013537,1.6126482213438735,1.2022460784313727,STABLE
L013538,0.8077455048409405,2.4002609589041097,STABLE
L013539,2.4174454828660434,0.8020036082474227,CRITICAL_FRICTION
L013540,0.7724550898203593,2.5099193798449613,STABLE
L013541,0.7097661623108665,2.7316038759689922,STABLE
L013542,0.41116751269035534,4.7153530864197535,STABLE
L013543,1.6411764705882352,1.181347670250896,STABLE
L013544,0.9415041782729805,2.0592579881656805,STABLE
L013545,0.48333333333333334,4.011310344827586,STABLE
L013546,1.3019145802650958,1.4891914027149322,STABLE
L013547,1.1120567375886525,1.7434362244897958,STABLE
L013548,3.2914285714285714,0.5890451388888889,CRITICAL_FRICTION
L013549,0.8117647058823529,2.388376811594203,STABLE
L013550,1.2776886035313002,1.5174276381909548,STABLE
L013551,1.5294117647058822,1.2676769230769231,STABLE
L013552,0.9782608695652174,1.9818844444444443,STABLE
L013553,0.2085048010973937,9.298586842105264,STABLE
L013554,1.5298804780876494,1.2672885416666666,STABLE
L013555,1.139568345323741,1.7013459595959597,STABLE
L013556,0.43217286914765907,4.486167777777778,STABLE
L013557,1.2552301255230125,1.5445773333333332,STABLE
L013558,0.32190760059612517,6.022846296296296,STABLE
L013559,1.1738035264483626,1.6517244635193133,STABLE
L013560,0.9872773536895675,1.9637845360824742,STABLE
L013561,1.3220338983050848,1.4665282051282051,STABLE
L013562,0.316622691292876,6.123376666666666,STABLE
L013563,0.46293888166449937,4.1880258426966295,STABLE
L013564,0.2943722943722944,6.586217647058824,STABLE
L013565,0.29756795422031473,6.515486538461539,STABLE
L013566,2.372027972027972,0.8173596698113208,CRITICAL_FRICTION
L013567,1.2320916905444126,1.5735841860465116,STABLE
L013568,1.007727975270479,1.9239319018404908,STABLE
L013569,0.40476190476190477,4.789976470588235,STABLE
L013570,0.39664804469273746,4.887960563380282,STABLE
L013571,2.4527363184079602,0.7904640973630832,CRITICAL_FRICTION
L013572,0.5722713864306784,3.387903092783505,STABLE
L013573,1.2685887708649468,1.5283124401913875,STABLE
L013574,1.1608222490931077,1.6701954166666666,STABLE
L013575,0.8057971014492754,2.406064748201439,STABLE
L013576,0.4230769230769231,4.582618181818182,STABLE
L013577,1.2072072072072073,1.606020895522388,STABLE
L013578,0.8045325779036827,2.409846478873239,STABLE
L013579,1.3142037302725968,1.4752659388646288,STABLE
L013580,0.3915343915343915,4.9518,STABLE
L013581,1.195814648729447,1.6213215,STABLE
L013582,1.3155339805825244,1.4737741697416975,STABLE
L013583,0.7443267776096822,2.604769918699187,STABLE
L013584,1.0872093023255813,1.7832812834224598,STABLE
L013585,0.5952380952380952,3.257184,STABLE
L013586,1.0267379679144386,1.8883104166666667,STABLE
L013587,3.053435114503817,0.634957,CRITICAL_FRICTION
L013588,3.195876288659794,0.6066567741935484,CRITICAL_FRICTION
L013589,0.33617539585870887,5.767227536231884,STABLE
L013590,0.6042780748663101,3.208456637168142,STABLE
L013591,0.7947882736156352,2.4393918032786885,STABLE
L013592,2.3411927877947294,0.8281248815165877,CRITICAL_FRICTION
L013593,0.7659574468085106,2.5312111111111113,STABLE
L013594,1.3617021276595744,1.42380625,STABLE
L013595,2.3235747303543914,0.8344039787798408,CRITICAL_FRICTION
L013596,1.2324929971988796,1.5730718181818182,STABLE
L013597,0.42424242424242425,4.570028571428572,STABLE
L013598,0.6685236768802229,2.9001216666666667,STABLE
L013599,0.7808988764044944,2.482779856115108,STABLE
L013600,3.316526610644258,0.5845875,CRITICAL_FRICTION
L013601,1.184549356223176,1.6367405797101449,STABLE
L013602,1.603658536585366,1.2089855513307985,STABLE
L013603,2.2412213740458014,0.8650640326975477,STABLE
L013604,0.48226950354609927,4.020158823529412,STABLE
L013605,0.3655913978494624,5.303188235294118,STABLE
L013606,1.112271540469974,1.7430995305164318,STABLE
L013607,2.8563458856345885,0.6787693359375,CRITICAL_FRICTION
L013608,2.098068350668648,0.9240881019830028,STABLE
L013609,1.3353941267387945,1.4518560185185185,STABLE
L013610,0.5597964376590331,3.463401818181818,STABLE
L013611,1.329428989751098,1.4583704845814978,STABLE
L013612,0.35978835978835977,5.388723529411765,STABLE
L013613,3.1568381430363863,0.6141588235294118,CRITICAL_FRICTION
L013614,0.7976011994002998,2.4307887218045114,STABLE
L013615,2.16969696969697,0.8935810055865921,STABLE
L013616,1.042758620689655,1.8592989417989418,STABLE
L013617,1.8808373590982286,1.0308174657534246,STABLE
L013618,0.6324549237170597,3.065514912280702,STABLE
L013619,1.68955223880597,1.1475229681978798,STABLE
L013620,0.4194053208137715,4.622735820895523,STABLE
L013621,0.5117493472584856,3.7885734693877553,STABLE
L013622,0.3368421052631579,5.7558125,STABLE
L013623,0.31383737517831667,6.177721818181818,STABLE
L013624,1.9513590844062947,0.9935639296187684,STABLE
L013625,1.2811188811188812,1.5133646288209608,STABLE
L013626,1.0278637770897834,1.8862421686746988,STABLE
L013627,0.6099110546378653,3.178824166666667,STABLE
L013628,1.5480059084194977,1.25245,STABLE
L013629,4.993288590604027,0.3882811827956989,CRITICAL_FRICTION
L013630,0.326417704011065,5.939628813559322,STABLE
L013631,0.6101694915254238,3.177477777777778,STABLE
L013632,0.5020689655172413,3.861620879120879,STABLE
L013633,1.436842105263158,1.3493479853479853,STABLE
L013634,1.5552447552447553,1.2466205035971223,STABLE
L013635,1.0,1.9388,STABLE
L013636,0.4932182490752158,3.930917,STABLE
L013637,2.0788732394366196,0.932620596205962,STABLE
L013638,0.7272727272727273,2.66585,STABLE
L013639,1.1530054644808743,1.6815184834123222,STABLE
L013640,0.3983849259757739,4.86665,STABLE
L013641,0.6961325966850829,2.7851015873015874,STABLE
L013642,0.4219409282700422,4.594956,STABLE
L013643,1.6955903271692745,1.143436577181208,STABLE
L013644,0.544766708701135,3.5589546296296297,STABLE
L013645,1.2094395280235988,1.6030565853658536,STABLE
L013646,1.181929181929182,1.6403690082644629,STABLE
L013647,0.8732394366197183,2.220238709677419,STABLE
L013648,0.7022900763358778,2.760682608695652,STABLE
L013649,0.5605442176870749,3.458781553398058,STABLE
L013650,0.9772727272727273,1.9838883720930232,STABLE
L013651,3.620081411126187,0.5355680659670164,CRITICAL_FRICTION
L013652,1.3968253968253967,1.3880045454545455,STABLE
L013653,0.5935483870967742,3.2664565217391304,STABLE
L013654,1.8717598908594817,1.0358166180758017,STABLE
L013655,1.4846461949265688,1.3059003597122303,STABLE
L013656,1.127007299270073,1.7203082901554405,STABLE
L013657,0.5896656534954408,3.287964948453608,STABLE
L013658,0.7731958762886598,2.507514666666667,STABLE
L013659,4.711621233859398,0.4114931790499391,CRITICAL_FRICTION
L013660,1.0180623973727423,1.904401935483871,STABLE
L013661,0.625,3.10208,STABLE
L013662,0.48516129032258065,3.9961968085106383,STABLE
L013663,1.0662739322533137,1.8182944751381216,STABLE
L013664,1.337519623233909,1.4495488262910798,STABLE
L013665,1.080916030534351,1.7936638418079096,STABLE
L013666,1.2879432624113476,1.5053458149779735,STABLE
L013667,0.5738161559888579,3.378782524271845,STABLE
L013668,1.8232044198895028,1.0634024242424243,STABLE
L013669,1.1626666666666667,1.667545871559633,STABLE
L013670,1.1206434316353888,1.7300775119617224,STABLE
L013671,0.9542302357836339,2.0317947674418604,STABLE
L013672,4.17877094972067,0.46396417112299465,CRITICAL_FRICTION
L013673,0.6809651474530831,2.847135433070866,STABLE
L013674,1.9745222929936306,0.9819083870967742,STABLE
L013675,1.5095447870778267,1.284360700389105,STABLE
L013676,0.9492635024549918,2.042425517241379,STABLE
L013677,0.4155844155844156,4.6652375,STABLE
L013678,0.732824427480916,2.6456541666666666,STABLE
L013679,1.0285714285714285,1.8849444444444445,STABLE
L013680,0.6397774687065368,3.0304286956521738,STABLE
L013681,0.37991858887381275,5.103198571428571,STABLE
L013682,4.158940397350993,0.4661764331210191,CRITICAL_FRICTION
L013683,0.573170731707317,3.3825872340425533,STABLE
L013684,0.5117647058823529,3.7884597701149425,STABLE
L013685,1.6909620991253644,1.1465662068965516,STABLE
L013686,1.5555555555555556,1.2463714285714285,STABLE
L013687,1.089171974522293,1.78006783625731,STABLE
L013688,1.1251758087201125,1.7231085,STABLE
L013689,2.3294117647058825,0.8323131313131313,CRITICAL_FRICTION
L013690,0.413012729844413,4.694286301369863,STABLE
L013691,0.33626097867001253,5.765759701492537,STABLE
L013692,2.541843971631206,0.7627533482142858,CRITICAL_FRICTION
L013693,0.9344262295081968,2.074856140350877,STABLE
L013694,0.8062418725617685,2.4047374193548388,STABLE
L013695,0.6472303206997084,2.9955333333333334,STABLE
L013696,0.5343709468223087,3.6281912621359225,STABLE
L013697,0.9451887941534713,2.051230412371134,STABLE
L013698,2.2388059701492535,0.8659973333333333,STABLE
L013699,0.20803782505910165,9.31945909090909,STABLE
L013700,0.6938775510204082,2.7941529411764705,STABLE
L013701,0.9147496617050067,2.1194869822485205,STABLE
L013702,0.23306233062330622,8.318804651162791,STABLE
L013703,1.2311977715877438,1.5747266968325793,STABLE
L013704,2.0734214390602057,0.9350728045325779,STABLE
L013705,1.3106382978723403,1.4792792207792207,STABLE
L013706,0.574496644295302,3.3747803738317756,STABLE
L013707,0.2677165354330709,7.241988235294118,STABLE
L013708,1.3714285714285714,1.4137083333333333,STABLE
L013709,1.5273775216138328,1.269365283018868,STABLE
L013710,0.5204236006051437,3.7254267441860467,STABLE
L013711,1.3227091633466135,1.4657795180722892,STABLE
L013712,1.8366197183098592,1.0556349693251534,STABLE
L013713,1.053475935828877,1.8403837563451777,STABLE
L013714,4.587601078167116,0.42261739130434783,CRITICAL_FRICTION
L013715,0.4876441515650741,3.97585,STABLE
L013716,1.2829046898638428,1.5112580188679245,STABLE
L013717,1.3945945945945946,1.3902248062015503,STABLE
L013718,0.3972413793103448,4.880659722222222,STABLE
L013719,1.1279229711141678,1.7189117073170732,STABLE
L013720,0.33376792698826596,5.8088265625,STABLE
L013721,0.3416557161629435,5.674718461538461,STABLE
L013722,2.424410540915395,0.7996995423340961,CRITICAL_FRICTION
L013723,0.9735449735449735,1.9914847826086957,STABLE
L013724,0.6732673267326733,2.8796882352941178,STABLE
L013725,0.43360433604336046,4.4713575,STABLE
L013726,0.420032310177706,4.615835384615385,STABLE
L013727,0.6614173228346457,2.9312809523809524,STABLE
L013728,0.5768194070080862,3.3611906542056076,STABLE
L013729,0.9214659685863874,2.1040386363636365,STABLE
L013730,0.1883656509695291,10.29274705882353,STABLE
L013731,0.5462304409672831,3.5494177083333334,STABLE
L013732,0.9193548387096774,2.1088701754385966,STABLE
L013733,3.148095909732017,0.6158643369175627,CRITICAL_FRICTION
L013734,0.411543287327478,4.71104756097561,STABLE
L013735,1.009009009009009,1.9214892857142858,STABLE
L013736,0.48104575163398694,4.030385869565217,STABLE
L013737,2.9667673716012084,0.6535059063136456,CRITICAL_FRICTION
L013738,1.2847058823529411,1.509139194139194,STABLE
L013739,1.6254980079681276,1.1927421568627452,STABLE
L013740,0.43243243243243246,4.483475,STABLE
L013741,0.9704510108864697,1.9978339743589744,STABLE
L013742,1.505443234836703,1.287859917355372,STABLE
L013743,0.859504132231405,2.255719230769231,STABLE
L013744,1.9284768211920529,1.005353021978022,STABLE
L013745,1.3099730458221024,1.480030452674897,STABLE
L013746,0.8040201005025126,2.4113825,STABLE
L013747,0.7616438356164383,2.545546762589928,STABLE
L013748,0.6340819022457067,3.0576491666666668,STABLE
L013749,1.1696969696969697,1.657523316062176,STABLE
L013750,0.9705093833780161,1.9977138121546962,STABLE
L013751,0.9805013927576601,1.9773556818181819,STABLE
L013752,3.1807909604519775,0.6095339253996448,CRITICAL_FRICTION
L013753,0.14124293785310735,13.726704,STABLE
L013754,0.9201623815967523,2.107019411764706,STABLE
L013755,2.0387481371087928,0.950975730994152,STABLE
L013756,0.6967741935483871,2.782537037037037,STABLE
L013757,1.8603174603174604,1.0421877133105801,STABLE
L013758,1.4754098360655739,1.3140755555555557,STABLE
L013759,0.5689404934687954,3.407737755102041,STABLE
L013760,0.8168642951251647,2.373466451612903,STABLE
L013761,0.5673758865248227,3.417135,STABLE
L013762,0.5615763546798029,3.4524245614035087,STABLE
L013763,2.1079545454545454,0.9197541778975741,STABLE
L013764,0.8277634961439588,2.342214906832298,STABLE
L013765,0.5574193548387096,3.4781712962962965,STABLE
L013766,6.309148264984227,0.3072998,CRITICAL_FRICTION
L013767,0.4827586206896552,4.0160857142857145,STABLE
L013768,2.3083451202263086,0.839909068627451,CRITICAL_FRICTION
L013769,1.1963109354413701,1.620648898678414,STABLE
L013770,0.5316129032258065,3.6470145631067963,STABLE
L013771,0.7804878048780488,2.4840875,STABLE
L013772,0.33810888252148996,5.734247457627118,STABLE
L013773,0.8683473389355743,2.2327470967741934,STABLE
L013774,0.7140864714086471,2.71507734375,STABLE
L013775,0.7332490518331226,2.644122068965517,STABLE
L013776,0.3392612859097127,5.71476935483871,STABLE
L013777,1.743046357615894,1.11230547112462,STABLE
L013778,1.2952924393723253,1.496804845814978,STABLE
L013779,1.5859269282814614,1.2225027303754266,STABLE
L013780,2.3231441048034935,0.8345586466165413,CRITICAL_FRICTION
L013781,0.7786666666666666,2.4898972602739726,STABLE
L013782,1.2982456140350878,1.4934,STABLE
L013783,0.2853146853146853,6.795303921568627,STABLE
L013784,3.0438472418670437,0.636957063197026,CRITICAL_FRICTION
L013785,0.3163538873994638,6.128579661016949,STABLE
L013786,2.3961965134706813,0.8091156084656085,CRITICAL_FRICTION
L013787,1.2,1.6156666666666666,STABLE
L013788,1.7669376693766938,1.0972656441717792,STABLE
L013789,0.3473227206946454,5.582128333333333,STABLE
L013790,0.5269121813031161,3.6795505376344084,STABLE
L013791,0.41231593038821956,4.702219480519481,STABLE
L013792,0.5852417302798982,3.3128191304347827,STABLE
L013793,0.388250319284802,4.993685526315789,STABLE
L013794,1.6031746031746033,1.2093504950495049,STABLE
L013795,0.731016731016731,2.6521964788732393,STABLE
L013796,0.26591230551626593,7.2911255319148935,STABLE
L013797,1.4018691588785046,1.3830106666666666,STABLE
L013798,1.357037037037037,1.4287008733624453,STABLE
L013799,0.4524421593830334,4.285188636363636,STABLE
L013800,0.7661691542288557,2.5305116883116883,STABLE
L013801,1.4357459379615953,1.3503781893004114,STABLE
L013802,0.6229086229086229,3.112495041322314,STABLE
L013803,2.6885245901639343,0.7211390243902439,CRITICAL_FRICTION
L013804,0.40283687943262414,4.812866197183099,STABLE
L013805,0.9605055292259084,2.018520394736842,STABLE
L013806,3.909090909090909,0.4959720930232558,CRITICAL_FRICTION
L013807,2.367713004484305,0.8188492424242424,CRITICAL_FRICTION
L013808,1.44,1.3463888888888889,STABLE
L013809,3.6741573033707864,0.5276856269113149,CRITICAL_FRICTION
L013810,0.7838926174496644,2.4732979452054793,STABLE
L013811,1.5522388059701493,1.2490346153846155,STABLE
L013812,1.0437017994858613,1.8576187192118228,STABLE
L013813,2.086720867208672,0.9291132467532468,STABLE
L013814,1.4491899852724595,1.3378508130081301,STABLE
L013815,0.873202614379085,2.220332335329341,STABLE
L013816,1.1086350974930361,1.7488170854271357,STABLE
L013817,1.318801089918256,1.4701231404958677,STABLE
L013818,1.0666666666666667,1.817625,STABLE
L013819,0.5489051094890511,3.532122340425532,STABLE
L013820,0.8882521489971347,2.1827135483870967,STABLE
L013821,0.23979591836734693,8.085208510638298,STABLE
L013822,1.5572998430141287,1.2449754032258065,STABLE
L013823,0.3113456464379947,6.227162711864406,STABLE
L013824,1.7077175697865352,1.1353165384615385,STABLE
L013825,1.0691244239631337,1.8134465517241378,STABLE
L013826,0.6162310866574966,3.1462223214285716,STABLE
L013827,0.8838526912181303,2.193578205128205,STABLE
L013828,4.90414878397711,0.395338739789965,CRITICAL_FRICTION
L013829,1.167381974248927,1.660810294117647,STABLE
L013830,0.21621621621621623,8.96695,STABLE
L013831,0.3987730061349693,4.861913846153846,STABLE
L013832,1.4432348367029548,1.3433711206896553,STABLE
L013833,0.31622746185852985,6.131029824561404,STABLE
L013834,0.5774278215223098,3.357649090909091,STABLE
L013835,0.3114754098360656,6.2245684210526315,STABLE
L013836,1.5831134564643798,1.2246753333333333,STABLE
L013837,1.0929577464788733,1.77390206185567,STABLE
L013838,2.477777777777778,0.7824753363228699,CRITICAL_FRICTION
L013839,0.5267489711934157,3.680690625,STABLE
L013840,0.6867469879518072,2.823164912280702,STABLE
L013841,1.917963224893918,1.01086401179941,STABLE
L013842,0.5772005772005772,3.358971,STABLE
L013843,0.8433048433048433,2.29905,STABLE
L013844,1.1176470588235294,1.7347157894736842,STABLE
L013845,2.6494252873563218,0.7317813449023861,CRITICAL_FRICTION
L013846,2.076804915514593,0.9335494082840237,STABLE
L013847,0.5390505359877489,3.596694318181818,STABLE
L013848,1.6185286103542234,1.1978781144781145,STABLE
L013849,1.9259259259259258,1.0066846153846154,STABLE
L013850,0.28270676691729324,6.857989361702128,STABLE
L013851,3.2954230235783633,0.5883311447811448,CRITICAL_FRICTION
L013852,0.2621951219512195,7.394493023255814,STABLE
L013853,2.4356955380577427,0.7959943965517241,CRITICAL_FRICTION
L013854,0.40848806366047746,4.7462831168831165,STABLE
L013855,0.36314363143631434,5.338934328358209,STABLE
L013856,4.5586924219910845,0.4252973924380704,CRITICAL_FRICTION
L013857,0.19872611464968154,9.756141025641025,STABLE
L013858,1.0920436817472698,1.775386857142857,STABLE
L013859,2.186588921282799,0.8866778666666667,STABLE
L013860,0.27640156453715775,7.0144320754716984,STABLE
L013861,1.2237673830594185,1.5842880165289257,STABLE
L013862,0.5706447187928669,3.397560576923077,STABLE
L013863,0.6236559139784946,3.1087655172413795,STABLE
L013864,0.9770114942528736,1.9844188235294118,STABLE
L013865,1.0095846645367412,1.920393670886076,STABLE
L013866,1.260347129506008,1.5383063559322034,STABLE
L013867,0.9081081081081082,2.134988095238095,STABLE
L013868,2.087431693989071,0.9287968586387435,STABLE
L013869,1.4932533733133433,1.2983730923694778,STABLE
L013870,0.22826086956521738,8.493790476190476,STABLE
L013871,1.1355932203389831,1.7073014925373133,STABLE
L013872,2.118043844856661,0.9153729299363057,STABLE
L013873,0.6485013623978202,2.9896621848739495,STABLE
L013874,0.8388888888888889,2.311152317880795,STABLE
L013875,0.9034090909090909,2.1460930817610064,STABLE
L013876,0.41379310344827586,4.685433333333333,STABLE
L013877,1.1503649635036497,1.6853781725888324,STABLE
L013878,0.5943152454780362,3.2622417391304346,STABLE
L013879,1.6797583081570997,1.1542136690647482,STABLE
L013880,0.8298507462686567,2.3363237410071944,STABLE
L013881,0.9108367626886146,2.128592168674699,STABLE
L013882,5.755395683453237,0.3368665,CRITICAL_FRICTION
L013883,0.61,3.178360655737705,STABLE
L013884,0.807799442896936,2.400100689655172,STABLE
L013885,1.893854748603352,1.0237321533923305,STABLE
L013886,0.5768772348033373,3.3608537190082646,STABLE
L013887,0.35542168674698793,5.454928813559322,STABLE
L013888,0.5652173913043478,3.4301846153846154,STABLE
L013889,0.808454425363276,2.398156209150327,STABLE
L013890,4.0552147239263805,0.4781004538577912,CRITICAL_FRICTION
L013891,1.7851739788199696,1.0860566101694915,STABLE
L013892,4.661654135338346,0.41590387096774195,CRITICAL_FRICTION
L013893,0.7106325706594886,2.7282734848484846,STABLE
L013894,0.3505747126436782,5.530347540983606,STABLE
L013895,0.43693107932379716,4.437313095238095,STABLE
L013896,0.8647214854111406,2.242109202453988,STABLE
L013897,0.5075034106412005,3.820269892473118,STABLE
L013898,1.2923976608187135,1.5001574660633483,STABLE
L013899,0.3402061855670103,5.698896969696969,STABLE
L013900,0.5063291139240507,3.82913,STABLE
L013901,0.29931972789115646,6.477354545454546,STABLE
L013902,0.5179856115107914,3.742961111111111,STABLE
L013903,0.19106317411402157,10.147429032258065,STABLE
L013904,0.7509986684420772,2.5816290780141844,STABLE
L013905,1.7423638778220452,1.1127411585365854,STABLE
L013906,0.43343653250773995,4.473088571428572,STABLE
L013907,2.129655172413793,0.9103821243523316,STABLE
L013908,2.8759811616954476,0.674135152838428,CRITICAL_FRICTION
L013909,1.8075801749271136,1.0725941935483871,STABLE
L013910,0.6576980568011959,2.9478572727272727,STABLE
L013911,0.9477707006369427,2.0456424731182796,STABLE
L013912,0.841799709724238,2.3031606896551726,STABLE
L013913,1.289437585733882,1.5036012765957447,STABLE
L013914,1.3095890410958904,1.4804644351464435,STABLE
L013915,1.5095367847411445,1.2843675090252709,STABLE
L013916,4.286445012787723,0.4523095465393795,CRITICAL_FRICTION
L013917,1.4130737134909597,1.3720444881889764,STABLE
L013918,1.1156462585034013,1.7378268292682926,STABLE
L013919,1.1152204836415363,1.738490306122449,STABLE
L013920,0.8421052631578947,2.302325,STABLE
L013921,1.2581100141043724,1.5410417040358744,STABLE
L013922,0.6572528883183568,2.94985390625,STABLE
L013923,1.0777479892761395,1.79893631840796,STABLE
L013924,1.087769784172662,1.7823624338624338,STABLE
L013925,1.3274336283185841,1.4605626666666667,STABLE
L013926,1.856353591160221,1.0444130952380952,STABLE
L013927,0.951885565669701,2.0367994535519127,STABLE
L013928,0.50920245398773,3.807522891566265,STABLE
L013929,1.1137884872824633,1.7407254807692307,STABLE
L013930,0.8469860896445132,2.2890576642335767,STABLE
L013931,2.028985507246377,0.9555514285714286,STABLE
L013932,0.9473684210526315,2.046511111111111,STABLE
L013933,3.560902255639098,0.54446875,CRITICAL_FRICTION
L013934,0.9807162534435262,1.9769224719101124,STABLE
L013935,1.2886297376093294,1.504543891402715,STABLE
L013936,0.8138528138528138,2.3822489361702126,STABLE
L013937,0.5214626391096979,3.718003658536585,STABLE
L013938,0.5173852573018081,3.747304301075269,STABLE
L013939,0.34553440702781846,5.611018644067797,STABLE
